,S_Pedro,S_Santiago,S_Juan,S_Andrés,S_Bartolomé,S_Tiago,S_Isca,S_Tadeo,S_Mateo,S_Felipe,S_Simón,S_Tomás
2020-09-23 16:05:00,-0.15555555555555556,13.377777777777778,-4.622222222222222,0.37777777777777777,1.2,2.1333333333333333,3.4444444444444446,9.911111111111111,4.444444444444445,4.4,-1.0444444444444445,-4.844444444444444
2020-09-23 16:06:00,-0.3111111111111111,13.533333333333333,-4.666666666666667,0.37777777777777777,1.288888888888889,2.2,3.533333333333333,10.022222222222222,4.311111111111111,4.4,-0.8,-5.044444444444444
2020-09-23 16:07:00,-0.4888888888888889,13.71111111111111,-4.666666666666667,0.35555555555555557,1.3777777777777778,2.2666666666666666,3.6222222222222222,10.155555555555555,4.177777777777778,4.355555555555555,-0.5555555555555556,-5.2444444444444445
2020-09-23 16:08:00,-0.6222222222222222,13.911111111111111,-4.644444444444445,0.3333333333333333,1.511111111111111,2.3555555555555556,3.7111111111111112,10.266666666666667,4.022222222222222,4.311111111111111,-0.28888888888888886,-5.466666666666667
2020-09-23 16:09:00,-0.7555555555555555,14.11111111111111,-4.622222222222222,0.3111111111111111,1.6444444444444444,2.422222222222222,3.8,10.4,3.8444444444444446,4.311111111111111,-0.06666666666666667,-5.688888888888889
2020-09-23 16:10:00,-0.8666666666666667,14.333333333333334,-4.555555555555555,0.26666666666666666,1.8,2.488888888888889,3.888888888888889,10.511111111111111,3.6666666666666665,4.311111111111111,0.13333333333333333,-5.911111111111111
2020-09-23 16:11:00,-0.9777777777777777,14.511111111111111,-4.511111111111111,0.2222222222222222,2.0,2.5555555555555554,3.933333333333333,10.644444444444444,3.488888888888889,4.266666666666667,0.28888888888888886,-6.088888888888889
2020-09-23 16:12:00,-1.0666666666666667,14.666666666666666,-4.488888888888889,0.17777777777777778,2.1777777777777776,2.6222222222222222,3.9555555555555557,10.777777777777779,3.3555555555555556,4.2,0.4444444444444444,-6.222222222222222
2020-09-23 16:13:00,-1.1333333333333333,14.8,-4.466666666666667,0.08888888888888889,2.311111111111111,2.7111111111111112,4.0,10.866666666666667,3.2444444444444445,4.155555555555556,0.6444444444444445,-6.333333333333333
2020-09-23 16:14:00,-1.1555555555555554,14.933333333333334,-4.488888888888889,0.0,2.4444444444444446,2.7777777777777777,4.022222222222222,11.0,3.1333333333333333,4.088888888888889,0.8666666666666667,-6.488888888888889
2020-09-23 16:15:00,-1.1333333333333333,15.066666666666666,-4.533333333333333,-0.06666666666666667,2.533333333333333,2.8444444444444446,4.044444444444444,11.133333333333333,3.0444444444444443,4.0,1.1111111111111112,-6.688888888888889
2020-09-23 16:16:00,-1.0666666666666667,15.177777777777777,-4.555555555555555,-0.1111111111111111,2.577777777777778,2.888888888888889,4.044444444444444,11.28888888888889,2.9555555555555557,3.8666666666666667,1.3555555555555556,-6.866666666666666
2020-09-23 16:17:00,-0.9777777777777777,15.266666666666667,-4.5777777777777775,-0.13333333333333333,2.6444444444444444,2.888888888888889,4.044444444444444,11.422222222222222,2.888888888888889,3.7777777777777777,1.5555555555555556,-7.022222222222222
2020-09-23 16:18:00,-0.8666666666666667,15.355555555555556,-4.622222222222222,-0.13333333333333333,2.6666666666666665,2.888888888888889,4.066666666666666,11.6,2.8444444444444446,3.7111111111111112,1.7333333333333334,-7.222222222222222
2020-09-23 16:19:00,-0.7555555555555555,15.444444444444445,-4.666666666666667,-0.1111111111111111,2.7111111111111112,2.888888888888889,4.044444444444444,11.777777777777779,2.8,3.688888888888889,1.9333333333333333,-7.4222222222222225
2020-09-23 16:20:00,-0.6222222222222222,15.488888888888889,-4.733333333333333,-0.1111111111111111,2.7555555555555555,2.911111111111111,4.0,11.977777777777778,2.7777777777777777,3.6444444444444444,2.111111111111111,-7.666666666666667
2020-09-23 16:21:00,-0.4888888888888889,15.511111111111111,-4.8,-0.08888888888888889,2.7777777777777777,2.933333333333333,3.933333333333333,12.177777777777777,2.7555555555555555,3.5555555555555554,2.2888888888888888,-7.866666666666666
2020-09-23 16:22:00,-0.37777777777777777,15.555555555555555,-4.844444444444444,-0.06666666666666667,2.8222222222222224,2.9555555555555557,3.888888888888889,12.333333333333334,2.7333333333333334,3.466666666666667,2.488888888888889,-8.022222222222222
2020-09-23 16:23:00,-0.26666666666666666,15.577777777777778,-4.844444444444444,-0.044444444444444446,2.888888888888889,3.0,3.8222222222222224,12.488888888888889,2.688888888888889,3.4,2.7111111111111112,-8.155555555555555
2020-09-23 16:24:00,-0.17777777777777778,15.577777777777778,-4.822222222222222,0.0,2.911111111111111,3.0444444444444443,3.7333333333333334,12.622222222222222,2.688888888888889,3.3333333333333335,2.977777777777778,-8.28888888888889
2020-09-23 16:25:00,-0.06666666666666667,15.555555555555555,-4.8,0.044444444444444446,2.9555555555555557,3.111111111111111,3.6666666666666665,12.777777777777779,2.688888888888889,3.2444444444444445,3.2444444444444445,-8.422222222222222
2020-09-23 16:26:00,0.044444444444444446,15.533333333333333,-4.777777777777778,0.08888888888888889,3.0,3.2,3.6222222222222222,12.933333333333334,2.7111111111111112,3.1777777777777776,3.466666666666667,-8.555555555555555
2020-09-23 16:27:00,0.2,15.466666666666667,-4.7555555555555555,0.15555555555555556,3.0,3.2666666666666666,3.6,13.088888888888889,2.7555555555555555,3.066666666666667,3.7111111111111112,-8.688888888888888
2020-09-23 16:28:00,0.35555555555555557,15.4,-4.7555555555555555,0.2,3.0,3.3333333333333335,3.6222222222222222,13.244444444444444,2.8222222222222224,2.933333333333333,3.9555555555555557,-8.8
2020-09-23 16:29:00,0.5333333333333333,15.28888888888889,-4.777777777777778,0.28888888888888886,2.9555555555555557,3.4,3.6444444444444444,13.444444444444445,2.8666666666666667,2.8,4.2,-8.88888888888889
2020-09-23 16:30:00,0.6888888888888889,15.177777777777777,-4.777777777777778,0.4222222222222222,2.8666666666666667,3.4444444444444446,3.6222222222222222,13.666666666666666,2.933333333333333,2.6444444444444444,4.444444444444445,-8.977777777777778
2020-09-23 16:31:00,0.8666666666666667,15.044444444444444,-4.777777777777778,0.5777777777777777,2.7555555555555555,3.511111111111111,3.6,13.866666666666667,2.977777777777778,2.488888888888889,4.711111111111111,-9.066666666666666
2020-09-23 16:32:00,1.0666666666666667,14.88888888888889,-4.8,0.7111111111111111,2.6222222222222222,3.5555555555555554,3.6222222222222222,14.066666666666666,3.0444444444444443,2.3555555555555556,5.0,-9.133333333333333
2020-09-23 16:33:00,1.3111111111111111,14.733333333333333,-4.8,0.8666666666666667,2.488888888888889,3.577777777777778,3.6444444444444444,14.266666666666667,3.088888888888889,2.2,5.311111111111111,-9.222222222222221
2020-09-23 16:34:00,1.5555555555555556,14.555555555555555,-4.822222222222222,1.0444444444444445,2.3555555555555556,3.6222222222222222,3.7111111111111112,14.466666666666667,3.1333333333333333,2.0,5.622222222222222,-9.311111111111112
2020-09-23 16:35:00,1.8222222222222222,14.4,-4.822222222222222,1.2222222222222223,2.2222222222222223,3.6666666666666665,3.8222222222222224,14.644444444444444,3.2,1.7777777777777777,5.933333333333334,-9.4
2020-09-23 16:36:00,2.088888888888889,14.266666666666667,-4.822222222222222,1.4,2.111111111111111,3.7111111111111112,3.933333333333333,14.866666666666667,3.2666666666666666,1.5777777777777777,6.2444444444444445,-9.488888888888889
2020-09-23 16:37:00,2.3333333333333335,14.155555555555555,-4.844444444444444,1.5777777777777777,2.022222222222222,3.7555555555555555,4.066666666666666,15.088888888888889,3.3555555555555556,1.3555555555555556,6.533333333333333,-9.533333333333333
2020-09-23 16:38:00,2.5555555555555554,14.0,-4.888888888888889,1.711111111111111,1.9111111111111112,3.8222222222222224,4.2444444444444445,15.311111111111112,3.4,1.1333333333333333,6.844444444444444,-9.555555555555555
2020-09-23 16:39:00,2.7777777777777777,13.844444444444445,-4.977777777777778,1.8444444444444446,1.8,3.888888888888889,4.444444444444445,15.555555555555555,3.4444444444444446,0.9111111111111111,7.155555555555556,-9.555555555555555
2020-09-23 16:40:00,3.022222222222222,13.688888888888888,-5.044444444444444,1.9777777777777779,1.6666666666666667,3.9555555555555557,4.622222222222222,15.8,3.4444444444444446,0.7333333333333333,7.444444444444445,-9.555555555555555
2020-09-23 16:41:00,3.2888888888888888,13.577777777777778,-5.088888888888889,2.088888888888889,1.5333333333333334,4.0,4.777777777777778,16.022222222222222,3.422222222222222,0.5333333333333333,7.688888888888889,-9.6
2020-09-23 16:42:00,3.5555555555555554,13.444444444444445,-5.155555555555556,2.1777777777777776,1.3777777777777778,4.022222222222222,4.933333333333334,16.266666666666666,3.4444444444444446,0.3333333333333333,7.955555555555556,-9.622222222222222
2020-09-23 16:43:00,3.7777777777777777,13.28888888888889,-5.222222222222222,2.2444444444444445,1.2444444444444445,4.0,5.044444444444444,16.466666666666665,3.511111111111111,0.08888888888888889,8.222222222222221,-9.622222222222222
2020-09-23 16:44:00,4.0,13.11111111111111,-5.311111111111111,2.2888888888888888,1.1111111111111112,3.977777777777778,5.133333333333334,16.68888888888889,3.6,-0.17777777777777778,8.466666666666667,-9.577777777777778
2020-09-23 16:45:00,4.177777777777778,12.977777777777778,-5.4,2.3777777777777778,0.9555555555555556,3.977777777777778,5.177777777777778,16.91111111111111,3.7111111111111112,-0.4666666666666667,8.688888888888888,-9.555555555555555
2020-09-23 16:46:00,4.333333333333333,12.88888888888889,-5.488888888888889,2.4444444444444446,0.8222222222222222,3.977777777777778,5.2444444444444445,17.133333333333333,3.8444444444444446,-0.7111111111111111,8.933333333333334,-9.555555555555555
2020-09-23 16:47:00,4.511111111111111,12.844444444444445,-5.533333333333333,2.511111111111111,0.7111111111111111,3.977777777777778,5.288888888888889,17.4,3.9555555555555557,-1.0,9.155555555555555,-9.511111111111111
2020-09-23 16:48:00,4.733333333333333,12.822222222222223,-5.5777777777777775,2.577777777777778,0.5777777777777777,4.0,5.333333333333333,17.622222222222224,4.111111111111111,-1.3111111111111111,9.355555555555556,-9.422222222222222
2020-09-23 16:49:00,4.977777777777778,12.755555555555556,-5.644444444444445,2.6222222222222222,0.4444444444444444,4.044444444444444,5.4,17.866666666666667,4.2444444444444445,-1.6,9.533333333333333,-9.355555555555556
2020-09-23 16:50:00,5.2,12.688888888888888,-5.711111111111111,2.6444444444444444,0.3333333333333333,4.088888888888889,5.4222222222222225,18.08888888888889,4.377777777777778,-1.8666666666666667,9.733333333333333,-9.266666666666667
2020-09-23 16:51:00,5.4222222222222225,12.622222222222222,-5.822222222222222,2.7111111111111112,0.17777777777777778,4.177777777777778,5.444444444444445,18.333333333333332,4.466666666666667,-2.088888888888889,9.911111111111111,-9.155555555555555
2020-09-23 16:52:00,5.644444444444445,12.511111111111111,-5.955555555555556,2.8222222222222224,0.0,4.2444444444444445,5.466666666666667,18.555555555555557,4.555555555555555,-2.311111111111111,10.044444444444444,-9.0
2020-09-23 16:53:00,5.866666666666666,12.4,-6.088888888888889,2.888888888888889,-0.2222222222222222,4.288888888888889,5.466666666666667,18.8,4.644444444444445,-2.511111111111111,10.155555555555555,-8.8
2020-09-23 16:54:00,6.088888888888889,12.311111111111112,-6.2,2.933333333333333,-0.4222222222222222,4.311111111111111,5.444444444444445,19.044444444444444,4.7555555555555555,-2.7333333333333334,10.311111111111112,-8.577777777777778
2020-09-23 16:55:00,6.288888888888889,12.222222222222221,-6.355555555555555,2.977777777777778,-0.6222222222222222,4.333333333333333,5.4222222222222225,19.266666666666666,4.866666666666666,-2.9555555555555557,10.488888888888889,-8.355555555555556
2020-09-23 16:56:00,6.533333333333333,12.177777777777777,-6.488888888888889,3.0,-0.8222222222222222,4.355555555555555,5.4222222222222225,19.488888888888887,4.955555555555556,-3.1555555555555554,10.666666666666666,-8.133333333333333
2020-09-23 16:57:00,6.777777777777778,12.11111111111111,-6.6,2.977777777777778,-1.0222222222222221,4.377777777777778,5.4,19.711111111111112,5.044444444444444,-3.3555555555555556,10.822222222222223,-7.955555555555556
2020-09-23 16:58:00,7.0,12.044444444444444,-6.733333333333333,2.977777777777778,-1.2222222222222223,4.4222222222222225,5.377777777777778,19.977777777777778,5.111111111111111,-3.5555555555555554,10.977777777777778,-7.8
2020-09-23 16:59:00,7.177777777777778,11.955555555555556,-6.866666666666666,2.977777777777778,-1.4,4.444444444444445,5.355555555555555,20.22222222222222,5.2,-3.7777777777777777,11.133333333333333,-7.6
2020-09-23 17:00:00,7.333333333333333,11.88888888888889,-6.977777777777778,2.977777777777778,-1.5333333333333334,4.466666666666667,5.311111111111111,20.511111111111113,5.2444444444444445,-3.977777777777778,11.266666666666667,-7.377777777777778
2020-09-23 17:01:00,7.488888888888889,11.844444444444445,-7.111111111111111,2.977777777777778,-1.6222222222222222,4.488888888888889,5.311111111111111,20.77777777777778,5.266666666666667,-4.177777777777778,11.422222222222222,-7.133333333333334
2020-09-23 17:02:00,7.622222222222222,11.822222222222223,-7.222222222222222,3.0,-1.7333333333333334,4.511111111111111,5.311111111111111,21.022222222222222,5.288888888888889,-4.377777777777778,11.577777777777778,-6.866666666666666
2020-09-23 17:03:00,7.777777777777778,11.8,-7.355555555555555,3.0,-1.8,4.555555555555555,5.311111111111111,21.22222222222222,5.288888888888889,-4.5777777777777775,11.755555555555556,-6.555555555555555
2020-09-23 17:04:00,7.933333333333334,11.822222222222223,-7.444444444444445,2.9555555555555557,-1.8444444444444446,4.6,5.333333333333333,21.42222222222222,5.288888888888889,-4.8,11.911111111111111,-6.2
2020-09-23 17:05:00,8.044444444444444,11.844444444444445,-7.533333333333333,2.933333333333333,-1.8888888888888888,4.6,5.355555555555555,21.6,5.266666666666667,-5.022222222222222,12.11111111111111,-5.822222222222222
2020-09-23 17:06:00,8.155555555555555,11.866666666666667,-7.622222222222222,2.8666666666666667,-1.9555555555555555,4.5777777777777775,5.4222222222222225,21.733333333333334,5.266666666666667,-5.222222222222222,12.355555555555556,-5.488888888888889
2020-09-23 17:07:00,8.311111111111112,11.911111111111111,-7.733333333333333,2.8444444444444446,-2.022222222222222,4.533333333333333,5.444444444444445,21.88888888888889,5.266666666666667,-5.444444444444445,12.6,-5.155555555555556
2020-09-23 17:08:00,8.511111111111111,11.977777777777778,-7.844444444444444,2.8222222222222224,-2.111111111111111,4.466666666666667,5.466666666666667,22.022222222222222,5.266666666666667,-5.644444444444445,12.822222222222223,-4.822222222222222
2020-09-23 17:09:00,8.688888888888888,12.044444444444444,-8.0,2.8,-2.1555555555555554,4.4222222222222225,5.488888888888889,22.155555555555555,5.2444444444444445,-5.888888888888889,13.0,-4.488888888888889
2020-09-23 17:10:00,8.866666666666667,12.11111111111111,-8.177777777777777,2.8,-2.1777777777777776,4.355555555555555,5.488888888888889,22.288888888888888,5.222222222222222,-6.155555555555556,13.155555555555555,-4.111111111111111
2020-09-23 17:11:00,9.066666666666666,12.177777777777777,-8.355555555555556,2.8,-2.2,4.288888888888889,5.488888888888889,22.42222222222222,5.177777777777778,-6.4,13.355555555555556,-3.7333333333333334
2020-09-23 17:12:00,9.266666666666667,12.28888888888889,-8.488888888888889,2.7555555555555555,-2.2,4.222222222222222,5.466666666666667,22.555555555555557,5.155555555555556,-6.644444444444445,13.511111111111111,-3.3555555555555556
2020-09-23 17:13:00,9.511111111111111,12.377777777777778,-8.6,2.7555555555555555,-2.1777777777777776,4.155555555555556,5.4,22.68888888888889,5.155555555555556,-6.888888888888889,13.666666666666666,-3.022222222222222
2020-09-23 17:14:00,9.755555555555556,12.488888888888889,-8.71111111111111,2.7333333333333334,-2.111111111111111,4.066666666666666,5.333333333333333,22.77777777777778,5.133333333333334,-7.088888888888889,13.8,-2.688888888888889
2020-09-23 17:15:00,10.044444444444444,12.644444444444444,-8.844444444444445,2.6666666666666665,-2.0444444444444443,4.0,5.288888888888889,22.844444444444445,5.133333333333334,-7.2444444444444445,13.955555555555556,-2.3555555555555556
2020-09-23 17:16:00,10.333333333333334,12.822222222222223,-8.977777777777778,2.6,-1.9777777777777779,3.933333333333333,5.288888888888889,22.91111111111111,5.177777777777778,-7.355555555555555,14.066666666666666,-2.0444444444444443
2020-09-23 17:17:00,10.6,13.0,-9.11111111111111,2.511111111111111,-1.9111111111111112,3.8666666666666667,5.288888888888889,22.977777777777778,5.2444444444444445,-7.466666666666667,14.2,-1.7555555555555555
2020-09-23 17:18:00,10.844444444444445,13.2,-9.266666666666667,2.4444444444444446,-1.8888888888888888,3.8,5.266666666666667,23.022222222222222,5.333333333333333,-7.5777777777777775,14.333333333333334,-1.4666666666666666
2020-09-23 17:19:00,11.066666666666666,13.4,-9.422222222222222,2.3555555555555556,-1.8444444444444446,3.7111111111111112,5.2,23.044444444444444,5.4222222222222225,-7.644444444444445,14.466666666666667,-1.2
2020-09-23 17:20:00,11.266666666666667,13.622222222222222,-9.555555555555555,2.2666666666666666,-1.7777777777777777,3.6222222222222222,5.111111111111111,23.066666666666666,5.511111111111111,-7.688888888888889,14.644444444444444,-0.8888888888888888
2020-09-23 17:21:00,11.466666666666667,13.8,-9.688888888888888,2.2,-1.6888888888888889,3.5555555555555554,5.022222222222222,23.066666666666666,5.5777777777777775,-7.7555555555555555,14.844444444444445,-0.5777777777777777
2020-09-23 17:22:00,11.688888888888888,13.977777777777778,-9.822222222222223,2.1555555555555554,-1.6,3.511111111111111,4.955555555555556,23.044444444444444,5.622222222222222,-7.8,15.044444444444444,-0.26666666666666666
2020-09-23 17:23:00,11.933333333333334,14.155555555555555,-9.955555555555556,2.111111111111111,-1.5333333333333334,3.4444444444444446,4.844444444444444,23.044444444444444,5.688888888888889,-7.844444444444444,15.222222222222221,0.044444444444444446
2020-09-23 17:24:00,12.177777777777777,14.311111111111112,-10.066666666666666,2.088888888888889,-1.4666666666666666,3.3555555555555556,4.711111111111111,23.044444444444444,5.733333333333333,-7.866666666666666,15.4,0.3111111111111111
2020-09-23 17:25:00,12.422222222222222,14.466666666666667,-10.2,2.088888888888889,-1.3777777777777778,3.2888888888888888,4.5777777777777775,23.022222222222222,5.822222222222222,-7.933333333333334,15.622222222222222,0.5777777777777777
2020-09-23 17:26:00,12.622222222222222,14.577777777777778,-10.355555555555556,2.111111111111111,-1.288888888888889,3.2,4.488888888888889,23.022222222222222,5.888888888888889,-7.977777777777778,15.88888888888889,0.8444444444444444
2020-09-23 17:27:00,12.822222222222223,14.666666666666666,-10.488888888888889,2.111111111111111,-1.2,3.111111111111111,4.4,23.0,5.933333333333334,-8.066666666666666,16.155555555555555,1.0666666666666667
2020-09-23 17:28:00,13.066666666666666,14.8,-10.666666666666666,2.111111111111111,-1.1333333333333333,3.066666666666667,4.333333333333333,23.0,5.933333333333334,-8.11111111111111,16.4,1.288888888888889
2020-09-23 17:29:00,13.28888888888889,14.977777777777778,-10.822222222222223,2.111111111111111,-1.0444444444444445,3.022222222222222,4.288888888888889,23.0,5.933333333333334,-8.11111111111111,16.644444444444446,1.4666666666666666
2020-09-23 17:30:00,13.533333333333333,15.133333333333333,-10.955555555555556,2.066666666666667,-0.9111111111111111,2.9555555555555557,4.288888888888889,23.0,5.888888888888889,-8.133333333333333,16.91111111111111,1.6222222222222222
2020-09-23 17:31:00,13.777777777777779,15.244444444444444,-11.133333333333333,2.022222222222222,-0.7555555555555555,2.888888888888889,4.288888888888889,22.977777777777778,5.866666666666666,-8.177777777777777,17.177777777777777,1.7777777777777777
2020-09-23 17:32:00,13.977777777777778,15.355555555555556,-11.333333333333334,1.9333333333333333,-0.6,2.8222222222222224,4.288888888888889,22.91111111111111,5.844444444444444,-8.2,17.42222222222222,1.9111111111111112
2020-09-23 17:33:00,14.155555555555555,15.466666666666667,-11.511111111111111,1.8444444444444446,-0.4444444444444444,2.7777777777777777,4.311111111111111,22.88888888888889,5.8,-8.222222222222221,17.644444444444446,2.022222222222222
2020-09-23 17:34:00,14.333333333333334,15.6,-11.666666666666666,1.7333333333333334,-0.28888888888888886,2.7111111111111112,4.355555555555555,22.88888888888889,5.733333333333333,-8.28888888888889,17.91111111111111,2.1555555555555554
2020-09-23 17:35:00,14.555555555555555,15.755555555555556,-11.8,1.6444444444444444,-0.15555555555555556,2.6444444444444444,4.4,22.933333333333334,5.644444444444445,-8.355555555555556,18.155555555555555,2.311111111111111
2020-09-23 17:36:00,14.8,15.911111111111111,-11.911111111111111,1.5555555555555556,0.0,2.533333333333333,4.4,22.977777777777778,5.555555555555555,-8.444444444444445,18.444444444444443,2.4444444444444446
2020-09-23 17:37:00,15.022222222222222,16.11111111111111,-12.022222222222222,1.4666666666666666,0.2,2.4,4.377777777777778,23.022222222222222,5.466666666666667,-8.511111111111111,18.733333333333334,2.533333333333333
2020-09-23 17:38:00,15.244444444444444,16.288888888888888,-12.133333333333333,1.4,0.4,2.2444444444444445,4.377777777777778,23.066666666666666,5.4222222222222225,-8.6,19.0,2.6
2020-09-23 17:39:00,15.422222222222222,16.488888888888887,-12.244444444444444,1.3777777777777778,0.6,2.1333333333333333,4.4,23.11111111111111,5.333333333333333,-8.666666666666666,19.244444444444444,2.6444444444444444
2020-09-23 17:40:00,15.6,16.666666666666668,-12.333333333333334,1.3555555555555556,0.8222222222222222,2.066666666666667,4.4,23.2,5.2,-8.733333333333333,19.466666666666665,2.6666666666666665
2020-09-23 17:41:00,15.755555555555556,16.822222222222223,-12.422222222222222,1.3333333333333333,1.0,2.022222222222222,4.4222222222222225,23.266666666666666,5.111111111111111,-8.822222222222223,19.733333333333334,2.688888888888889
2020-09-23 17:42:00,15.933333333333334,17.022222222222222,-12.488888888888889,1.3333333333333333,1.1777777777777778,1.9777777777777779,4.444444444444445,23.31111111111111,4.977777777777778,-8.911111111111111,19.977777777777778,2.7333333333333334
2020-09-23 17:43:00,16.133333333333333,17.22222222222222,-12.533333333333333,1.3333333333333333,1.3555555555555556,1.9111111111111112,4.444444444444445,23.355555555555554,4.888888888888889,-8.977777777777778,20.177777777777777,2.8222222222222224
2020-09-23 17:44:00,16.355555555555554,17.4,-12.577777777777778,1.3111111111111111,1.5555555555555556,1.8666666666666667,4.466666666666667,23.4,4.777777777777778,-9.0,20.333333333333332,2.888888888888889
2020-09-23 17:45:00,16.555555555555557,17.533333333333335,-12.622222222222222,1.2666666666666666,1.7555555555555555,1.8,4.511111111111111,23.444444444444443,4.666666666666667,-9.022222222222222,20.466666666666665,2.9555555555555557
2020-09-23 17:46:00,16.711111111111112,17.644444444444446,-12.622222222222222,1.2,1.9111111111111112,1.711111111111111,4.511111111111111,23.511111111111113,4.5777777777777775,-9.022222222222222,20.57777777777778,3.022222222222222
2020-09-23 17:47:00,16.88888888888889,17.77777777777778,-12.622222222222222,1.1111111111111112,2.088888888888889,1.6666666666666667,4.488888888888889,23.57777777777778,4.444444444444445,-9.022222222222222,20.68888888888889,3.088888888888889
2020-09-23 17:48:00,17.044444444444444,17.933333333333334,-12.6,1.0666666666666667,2.2666666666666666,1.6222222222222222,4.488888888888889,23.68888888888889,4.355555555555555,-9.044444444444444,20.77777777777778,3.111111111111111
2020-09-23 17:49:00,17.2,18.044444444444444,-12.577777777777778,1.0666666666666667,2.4,1.5555555555555556,4.511111111111111,23.755555555555556,4.311111111111111,-9.088888888888889,20.88888888888889,3.1333333333333333
2020-09-23 17:50:00,17.4,18.177777777777777,-12.511111111111111,1.0666666666666667,2.5555555555555554,1.488888888888889,4.533333333333333,23.8,4.266666666666667,-9.133333333333333,20.955555555555556,3.1555555555555554
2020-09-23 17:51:00,17.6,18.333333333333332,-12.444444444444445,1.0888888888888888,2.7555555555555555,1.4222222222222223,4.533333333333333,23.844444444444445,4.177777777777778,-9.155555555555555,21.0,3.2
2020-09-23 17:52:00,17.77777777777778,18.488888888888887,-12.355555555555556,1.0888888888888888,2.9555555555555557,1.3555555555555556,4.555555555555555,23.88888888888889,4.111111111111111,-9.177777777777777,21.022222222222222,3.2222222222222223
2020-09-23 17:53:00,17.91111111111111,18.6,-12.28888888888889,1.1111111111111112,3.1333333333333333,1.3111111111111111,4.5777777777777775,23.933333333333334,4.044444444444444,-9.222222222222221,21.066666666666666,3.2
2020-09-23 17:54:00,18.08888888888889,18.68888888888889,-12.2,1.1333333333333333,3.311111111111111,1.2666666666666666,4.5777777777777775,23.977777777777778,3.977777777777778,-9.244444444444444,21.11111111111111,3.1555555555555554
2020-09-23 17:55:00,18.288888888888888,18.77777777777778,-12.088888888888889,1.1333333333333333,3.466666666666667,1.2222222222222223,4.6,24.0,3.9555555555555557,-9.222222222222221,21.155555555555555,3.088888888888889
2020-09-23 17:56:00,18.466666666666665,18.822222222222223,-12.0,1.1333333333333333,3.6222222222222222,1.1555555555555554,4.622222222222222,23.977777777777778,3.9555555555555557,-9.2,21.2,3.0
2020-09-23 17:57:00,18.644444444444446,18.866666666666667,-11.933333333333334,1.1333333333333333,3.8,1.0666666666666667,4.688888888888889,23.955555555555556,3.933333333333333,-9.155555555555555,21.244444444444444,2.9555555555555557
2020-09-23 17:58:00,18.822222222222223,18.933333333333334,-11.88888888888889,1.1111111111111112,3.9555555555555557,0.9777777777777777,4.8,23.91111111111111,3.888888888888889,-9.11111111111111,21.31111111111111,2.9555555555555557
2020-09-23 17:59:00,19.0,19.0,-11.844444444444445,1.0888888888888888,4.088888888888889,0.9111111111111111,4.933333333333334,23.88888888888889,3.8444444444444446,-9.066666666666666,21.355555555555554,2.933333333333333
2020-09-23 18:00:00,19.177777777777777,19.022222222222222,-11.777777777777779,1.0666666666666667,4.266666666666667,0.8444444444444444,5.088888888888889,23.866666666666667,3.7555555555555555,-9.044444444444444,21.4,2.888888888888889
2020-09-23 18:01:00,19.355555555555554,19.022222222222222,-11.733333333333333,1.0444444444444445,4.466666666666667,0.7555555555555555,5.2,23.844444444444445,3.6444444444444444,-9.044444444444444,21.444444444444443,2.8222222222222224
2020-09-23 18:02:00,19.511111111111113,19.044444444444444,-11.666666666666666,1.0444444444444445,4.711111111111111,0.7111111111111111,5.288888888888889,23.866666666666667,3.511111111111111,-9.066666666666666,21.444444444444443,2.7333333333333334
2020-09-23 18:03:00,19.644444444444446,19.066666666666666,-11.577777777777778,1.0444444444444445,4.977777777777778,0.6888888888888889,5.377777777777778,23.88888888888889,3.4,-9.066666666666666,21.466666666666665,2.6444444444444444
2020-09-23 18:04:00,19.8,19.066666666666666,-11.444444444444445,1.0444444444444445,5.266666666666667,0.6888888888888889,5.511111111111111,23.88888888888889,3.2666666666666666,-9.066666666666666,21.444444444444443,2.5555555555555554
2020-09-23 18:05:00,20.0,19.044444444444444,-11.333333333333334,1.0444444444444445,5.511111111111111,0.7333333333333333,5.644444444444445,23.91111111111111,3.111111111111111,-9.088888888888889,21.377777777777776,2.422222222222222
2020-09-23 18:06:00,20.2,19.044444444444444,-11.244444444444444,1.0222222222222221,5.733333333333333,0.7777777777777778,5.777777777777778,23.91111111111111,2.977777777777778,-9.088888888888889,21.31111111111111,2.2888888888888888
2020-09-23 18:07:00,20.42222222222222,19.0,-11.155555555555555,0.9777777777777777,5.977777777777778,0.8222222222222222,5.911111111111111,23.91111111111111,2.8666666666666667,-9.11111111111111,21.22222222222222,2.111111111111111
2020-09-23 18:08:00,20.622222222222224,18.977777777777778,-11.088888888888889,0.9333333333333333,6.222222222222222,0.8666666666666667,6.088888888888889,23.88888888888889,2.7555555555555555,-9.133333333333333,21.133333333333333,1.9333333333333333
2020-09-23 18:09:00,20.866666666666667,18.933333333333334,-11.0,0.8444444444444444,6.4222222222222225,0.9111111111111111,6.266666666666667,23.844444444444445,2.6666666666666665,-9.2,21.022222222222222,1.7777777777777777
2020-09-23 18:10:00,21.11111111111111,18.91111111111111,-10.88888888888889,0.7111111111111111,6.6,0.9555555555555556,6.466666666666667,23.844444444444445,2.577777777777778,-9.266666666666667,20.88888888888889,1.5777777777777777
2020-09-23 18:11:00,21.4,18.91111111111111,-10.8,0.5333333333333333,6.7555555555555555,1.0,6.622222222222222,23.866666666666667,2.533333333333333,-9.311111111111112,20.755555555555556,1.4
